id,student,part,state,responsesummary,fraction
1802688,anon155,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802715,anon156,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.3],[0.5,0.5],[1.0,0.6]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1802742,anon157,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1802768,anon158,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.2],[1.0,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1802794,anon159,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802820,anon161,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.2],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802843,anon162,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.2],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802871,anon163,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802900,anon164,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802927,anon165,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1802954,anon166,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.0,0.5],[0.0,1.0],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803007,anon169,a,gaveup,Seed: 1; prt1: !,NA
1803030,anon170,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803057,anon171,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803084,anon172,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.5,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803111,anon173,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803138,anon174,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1803165,anon175,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803193,anon176,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.0,0.5],[0.0,0.7],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803219,anon178,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803248,anon179,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.1],[0.2,0.2],[0.5,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803276,anon180,a,gradedright,"Seed: 1; pwa_ans1: [[1.0,0.5],[0.8,0.3],[0.3,0.3],[0.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803302,anon181,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803329,anon182,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,1.0],[0.7,1.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1803357,anon183,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.0,0.1],[0.0,0.2],[0.0,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803384,anon184,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.5,0.5],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803410,anon185,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.3],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803437,anon186,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.3,0.6],[0.7,0.7],[1.0,0.8]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F",0
1803464,anon187,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.2],[0.3,0.3],[0.4,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803491,anon191,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.5],[0.7,0.2],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803518,anon192,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803545,anon193,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.3,0.5],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F",0
1803573,anon194,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.2],[0.3,0.2],[0.7,0.2],[1.0,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F",0
1803599,anon195,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803625,anon196,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803651,anon198,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.6,0.3],[0.8,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803677,anon199,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803704,anon200,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.0,0.5],[0.0,0.5],[0.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803730,anon201,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803756,anon202,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.3,0.7],[0.6,0.4],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1803783,anon203,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803809,anon204,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.5,0.9],[0.8,0.4],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1803833,anon205,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803860,anon208,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803887,anon210,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.0,0.5],[0.0,0.5],[0.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803913,anon212,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1803942,anon213,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.5,0.5],[0.9,0.4],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1803969,anon215,a,gaveup,Seed: 1; prt1: !,NA
1803994,anon216,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.3,0.5],[0.7,0.5],[1.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F",0
1804017,anon217,a,gaveup,Seed: 1; prt1: !,NA
1804039,anon218,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.5,0.0],[0.5,0.0],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804065,anon219,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804091,anon221,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804119,anon222,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804147,anon223,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804173,anon224,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804199,anon225,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.2,0.3],[0.6,0.2],[1.0,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F",0
1804226,anon227,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.3],[0.7,0.4],[1.0,0.6]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804253,anon228,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.2],[0.2,0.4],[0.3,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804280,anon230,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804308,anon231,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804336,anon232,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804364,anon233,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.2],[0.5,0.5],[1.1,1.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804390,anon234,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.0,0.5],[0.0,0.3],[0.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804415,anon235,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.2],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804441,anon236,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804469,anon237,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.5,1.0],[0.6,0.5],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804493,anon239,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.1,0.1],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F",0
1804518,anon240,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804545,anon241,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.6,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804571,anon242,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804598,anon243,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804628,anon244,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.6,0.9],[0.3,0.1],[0.7,0.5],[0.1,0.6]] [score]; prt1: # = 0 | prt1-1-F",0
1804655,anon245,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804683,anon246,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.1],[0.3,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804710,anon247,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804736,anon248,a,gradedright,"Seed: 1; pwa_ans1: [[1.0,0.5],[1.0,0.5],[0.0,0.0],[0.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804764,anon249,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804790,anon251,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804817,anon253,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.0,0.5],[0.0,0.2],[0.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804843,anon254,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.5,0.3],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1804869,anon255,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804895,anon256,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.2],[0.2,0.2],[0.3,0.2],[0.5,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804921,anon258,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1804946,anon259,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.0,0.5],[0.0,0.5],[0.0,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804972,anon260,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.5,0.2],[0.5,0.0],[1.0,0.5]] [score]; prt1: # = 0 | prt1-1-F",0
1804998,anon261,a,gaveup,Seed: 1; prt1: !,NA
1805020,anon262,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805047,anon263,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.0,0.5],[0.6,0.3],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1805075,anon264,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805105,anon266,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805134,anon267,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805162,anon268,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.1,0.6],[0.2,0.7],[0.3,0.8]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1805189,anon269,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.2],[0.6,0.6],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1805215,anon271,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805242,anon272,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805269,anon273,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805296,anon274,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805322,anon275,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805350,anon277,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,1.0],[0.0,0.5],[0.4,0.3],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1805377,anon278,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.3],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805403,anon279,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.1],[0.2,0.0],[0.2,0.2]] [score]; prt1: # = 0 | prt1-1-F",0
1805430,anon280,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1805452,anon281,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805478,anon282,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805504,anon283,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.4,0.2],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805533,anon284,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.3],[0.3,0.5],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805562,anon285,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805589,anon286,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.8,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805615,anon289,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.3],[0.5,0.5],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1805642,anon290,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F",0
1805668,anon291,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805694,anon292,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.1,0.2],[0.3,0.6],[0.5,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1805720,anon294,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805746,anon295,a,gradedwrong,"Seed: 1; pwa_ans1: [[0.0,0.5],[0.1,0.4],[0.2,0.3],[0.3,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1805774,anon296,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.4,0.2],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
1805802,anon297,a,gradedright,"Seed: 1; pwa_ans1: [[0.0,0.0],[0.2,0.1],[0.6,0.3],[1.0,0.5]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T",1
